concept:name,time:timestamp,case:concept:name
Closed,2024-09-19 11:21:45,case_3364
Assign seriousness,2024-07-31 23:27:23,case_3365
Take in charge ticket,2024-08-06 08:41:39,case_3365
INVALID,2024-08-09 19:03:42,case_3365
Resolve ticket,2024-08-19 08:03:17,case_3365
Closed,2024-09-25 14:04:38,case_3365
Assign seriousness,2024-08-01 00:01:36,case_3366
Take in charge ticket,2024-08-01 08:01:36,case_3366
Wait,2024-08-01 08:01:36,case_3366
Resolve ticket,2024-08-01 08:01:36,case_3366
Closed,2024-09-05 08:46:45,case_3366
Assign seriousness,2024-08-01 04:06:50,case_3367
Take in charge ticket,2024-08-07 08:14:09,case_3367
Insert ticket,2024-08-15 08:55:02,case_3367
Resolve ticket,2024-08-19 08:41:08,case_3367
Closed,2024-09-09 08:42:01,case_3367
Assign seriousness,2024-08-01 03:13:05,case_3368
Take in charge ticket,2024-08-01 08:13:05,case_3368
RESOLVED,2024-08-12 08:39:27,case_3368
Resolve ticket,2024-08-14 09:14:56,case_3368
Closed,2024-09-17 13:29:47,case_3368
Assign seriousness,2024-07-31 23:29:27,case_3369
Take in charge ticket,2024-08-01 08:29:27,case_3369
Insert ticket,2024-08-08 08:13:35,case_3369
Resolve ticket,2024-08-09 16:06:29,case_3369
Closed,2024-09-23 10:03:14,case_3369
Assign seriousness,2024-07-31 23:20:54,case_3370
Take in charge ticket,2024-08-01 08:20:54,case_3370
Wait,2024-08-01 08:20:54,case_3370
Resolve ticket,2024-08-02 18:30:54,case_3370
Closed,2024-09-06 14:09:12,case_3370
Assign seriousness,2024-08-01 00:32:11,case_3371
Take in charge ticket,2024-08-05 11:07:26,case_3371
Insert ticket,2024-08-12 10:56:55,case_3371
Resolve ticket,2024-08-14 09:00:35,case_3371
Closed,2024-09-26 19:02:13,case_3371
Assign seriousness,2024-07-31 23:30:26,case_3372
Take in charge ticket,2024-08-05 08:35:35,case_3372
VERIFIED,2024-08-13 13:15:18,case_3372
Resolve ticket,2024-08-26 08:45:20,case_3372
Closed,2024-08-26 08:45:20,case_3372
Assign seriousness,2024-08-01 02:38:06,case_3373
Take in charge ticket,2024-08-05 08:35:49,case_3373
RESOLVED,2024-08-05 08:35:49,case_3373
Resolve ticket,2024-08-07 20:52:05,case_3373
Closed,2024-09-05 19:59:19,case_3373
Assign seriousness,2024-08-01 04:08:00,case_3374
Take in charge ticket,2024-08-12 17:55:48,case_3374
Wait,2024-08-19 08:27:58,case_3374
Resolve ticket,2024-08-30 08:12:31,case_3374
Closed,2024-10-11 15:15:08,case_3374
Assign seriousness,2024-08-01 13:25:00,case_3375
Take in charge ticket,2024-08-06 08:52:10,case_3375
Wait,2024-08-07 08:17:42,case_3375
Resolve ticket,2024-08-26 08:54:03,case_3375
Closed,2024-09-16 08:11:06,case_3375
Assign seriousness,2024-08-01 01:25:24,case_3376
Take in charge ticket,2024-08-05 11:44:17,case_3376
INVALID,2024-08-05 11:44:17,case_3376
Resolve ticket,2024-08-13 08:43:52,case_3376
Closed,2024-09-17 08:54:05,case_3376
Assign seriousness,2024-08-01 00:32:47,case_3377
Take in charge ticket,2024-08-13 08:25:23,case_3377
Insert ticket,2024-08-13 08:25:23,case_3377
Resolve ticket,2024-08-14 08:17:05,case_3377
Closed,2024-09-25 11:18:35,case_3377
Assign seriousness,2024-08-01 00:00:32,case_3378
Take in charge ticket,2024-08-05 11:57:39,case_3378
RESOLVED,2024-08-12 14:48:38,case_3378
Resolve ticket,2024-08-13 19:10:08,case_3378
Closed,2024-09-09 09:11:59,case_3378
Assign seriousness,2024-08-01 00:05:22,case_3379
Take in charge ticket,2024-08-12 15:26:43,case_3379
Insert ticket,2024-08-19 20:12:49,case_3379
Resolve ticket,2024-08-26 08:50:15,case_3379
Closed,2024-09-26 12:27:11,case_3379
Assign seriousness,2024-08-01 01:41:58,case_3380
Take in charge ticket,2024-08-16 16:55:28,case_3380
Create SW anomaly,2024-08-16 16:55:28,case_3380
Resolve ticket,2024-09-13 09:46:15,case_3380
Closed,2024-09-30 13:22:46,case_3380
Assign seriousness,2024-07-31 23:37:55,case_3381
Take in charge ticket,2024-08-05 11:26:32,case_3381
Create SW anomaly,2024-08-12 14:17:24,case_3381
Resolve ticket,2024-08-12 14:17:24,case_3381
Closed,2024-09-11 16:42:01,case_3381
Assign seriousness,2024-08-01 00:35:24,case_3382
Take in charge ticket,2024-08-01 08:35:24,case_3382
Resolve SW anomaly,2024-08-22 12:10:27,case_3382
Resolve ticket,2024-09-16 08:33:49,case_3382
Closed,2024-11-01 08:17:07,case_3382
Assign seriousness,2024-08-01 09:29:28,case_3383
Take in charge ticket,2024-08-05 08:52:42,case_3383
Insert ticket,2024-08-12 14:07:35,case_3383
Resolve ticket,2024-08-16 08:00:55,case_3383
Closed,2024-09-17 20:29:20,case_3383
Assign seriousness,2024-07-31 23:49:44,case_3384
Take in charge ticket,2024-08-01 08:49:44,case_3384
INVALID,2024-08-12 08:05:11,case_3384
Resolve ticket,2024-08-19 19:04:47,case_3384
Closed,2024-09-26 08:57:10,case_3384
Assign seriousness,2024-07-31 23:42:42,case_3385
Take in charge ticket,2024-08-01 08:42:42,case_3385
VERIFIED,2024-08-05 08:38:40,case_3385
Resolve ticket,2024-08-19 08:59:20,case_3385
Closed,2024-09-03 08:05:02,case_3385
Assign seriousness,2024-07-31 23:05:39,case_3386
Take in charge ticket,2024-08-01 08:05:39,case_3386
Create SW anomaly,2024-08-01 08:05:39,case_3386
Resolve ticket,2024-08-26 13:35:00,case_3386
Closed,2024-09-20 10:06:41,case_3386
Assign seriousness,2024-08-01 01:02:39,case_3387
Take in charge ticket,2024-08-01 08:02:39,case_3387
Schedule intervention,2024-08-01 10:42:11,case_3387
Resolve ticket,2024-08-12 12:05:25,case_3387
Closed,2024-09-09 20:40:23,case_3387
Assign seriousness,2024-08-01 08:57:09,case_3388
Take in charge ticket,2024-08-16 08:10:16,case_3388
VERIFIED,2024-08-26 08:18:06,case_3388
Resolve ticket,2024-09-11 08:53:04,case_3388
Closed,2024-10-28 13:03:28,case_3388
Assign seriousness,2024-08-01 01:03:44,case_3389
Take in charge ticket,2024-08-01 08:03:44,case_3389
Require upgrade,2024-08-01 17:28:42,case_3389
Resolve ticket,2024-08-01 17:28:42,case_3389
Closed,2024-09-18 20:15:13,case_3389
Assign seriousness,2024-07-31 23:26:40,case_3390
Take in charge ticket,2024-08-02 08:32:38,case_3390
Insert ticket,2024-08-08 19:47:10,case_3390
Resolve ticket,2024-08-12 20:05:54,case_3390
Closed,2024-09-04 15:27:50,case_3390
Assign seriousness,2024-07-31 23:57:14,case_3391
Take in charge ticket,2024-08-07 11:25:46,case_3391
Insert ticket,2024-08-12 08:13:09,case_3391
Resolve ticket,2024-08-14 19:30:20,case_3391
Closed,2024-09-24 08:21:34,case_3391
Assign seriousness,2024-08-01 00:02:19,case_3392
Take in charge ticket,2024-08-01 08:02:19,case_3392
Create SW anomaly,2024-08-01 08:02:19,case_3392
Resolve ticket,2024-08-26 14:16:06,case_3392
Closed,2024-09-18 08:20:02,case_3392
Assign seriousness,2024-08-01 00:02:17,case_3393
Take in charge ticket,2024-08-01 10:18:27,case_3393
Insert ticket,2024-08-09 08:55:07,case_3393
Resolve ticket,2024-08-20 08:10:34,case_3393
Closed,2024-09-30 08:10:35,case_3393
Assign seriousness,2024-08-01 02:16:51,case_3394
Take in charge ticket,2024-08-06 08:51:38,case_3394
Insert ticket,2024-08-14 08:05:46,case_3394
Resolve ticket,2024-08-14 08:05:46,case_3394
Closed,2024-09-17 08:31:47,case_3394
Assign seriousness,2024-07-31 23:15:06,case_3395
Take in charge ticket,2024-08-05 09:40:49,case_3395
VERIFIED,2024-08-12 08:59:14,case_3395
Resolve ticket,2024-08-26 19:50:34,case_3395
Closed,2024-10-02 18:27:07,case_3395
Assign seriousness,2024-07-31 23:59:11,case_3396
Take in charge ticket,2024-08-01 20:12:09,case_3396
Wait,2024-08-05 10:18:30,case_3396
Resolve ticket,2024-08-05 10:18:30,case_3396
Closed,2024-09-03 08:25:36,case_3396
Assign seriousness,2024-08-01 00:19:16,case_3397
Take in charge ticket,2024-08-12 11:27:13,case_3397
INVALID,2024-08-19 08:29:45,case_3397
Resolve ticket,2024-08-26 19:29:21,case_3397
Closed,2024-10-21 11:59:57,case_3397
Assign seriousness,2024-08-01 00:03:05,case_3398
Take in charge ticket,2024-08-01 08:03:05,case_3398
Require upgrade,2024-08-02 08:38:40,case_3398
Resolve ticket,2024-09-02 08:08:50,case_3398
Closed,2024-10-07 09:01:23,case_3398
Assign seriousness,2024-07-31 23:27:20,case_3399
Take in charge ticket,2024-08-02 08:00:56,case_3399
Schedule intervention,2024-08-02 08:00:56,case_3399
Resolve ticket,2024-08-12 18:33:58,case_3399
Closed,2024-09-20 15:26:59,case_3399
Assign seriousness,2024-07-31 23:33:11,case_3400
Take in charge ticket,2024-08-08 18:15:02,case_3400
Require upgrade,2024-08-12 16:43:06,case_3400
Resolve ticket,2024-08-21 18:50:31,case_3400
Closed,2024-09-23 16:29:38,case_3400
Assign seriousness,2024-07-31 23:17:56,case_3401
Take in charge ticket,2024-08-01 08:17:56,case_3401
Wait,2024-08-02 08:32:12,case_3401
Resolve ticket,2024-08-09 08:59:29,case_3401
Closed,2024-09-30 17:56:49,case_3401
Assign seriousness,2024-08-01 07:49:51,case_3402
Take in charge ticket,2024-08-09 08:42:20,case_3402
Resolve SW anomaly,2024-08-30 12:17:23,case_3402
Resolve ticket,2024-09-23 19:01:17,case_3402
Closed,2024-10-14 08:10:39,case_3402
Assign seriousness,2024-07-31 23:27:19,case_3403
Take in charge ticket,2024-08-05 08:17:37,case_3403
Resolve SW anomaly,2024-08-26 11:52:40,case_3403
Resolve ticket,2024-09-09 08:31:44,case_3403
Closed,2024-10-21 08:16:39,case_3403
Assign seriousness,2024-07-31 23:28:52,case_3404
Take in charge ticket,2024-08-16 17:00:30,case_3404
Insert ticket,2024-08-26 08:49:29,case_3404
Resolve ticket,2024-09-03 18:53:11,case_3404
Closed,2024-10-08 20:10:33,case_3404
Assign seriousness,2024-08-01 05:17:20,case_3405
Take in charge ticket,2024-08-09 08:03:17,case_3405
Insert ticket,2024-08-12 08:21:07,case_3405
Resolve ticket,2024-08-19 10:12:32,case_3405
Closed,2024-09-30 13:58:01,case_3405
Assign seriousness,2024-07-31 23:32:35,case_3406
Take in charge ticket,2024-08-05 08:20:09,case_3406
Require upgrade,2024-08-16 08:01:37,case_3406
Resolve ticket,2024-08-22 08:22:15,case_3406
Closed,2024-09-23 15:48:05,case_3406
Assign seriousness,2024-08-01 00:26:30,case_3407
Take in charge ticket,2024-08-05 08:51:26,case_3407
INVALID,2024-08-06 16:27:31,case_3407
Resolve ticket,2024-08-14 08:27:06,case_3407
Closed,2024-08-26 17:38:33,case_3407
Assign seriousness,2024-08-01 06:27:43,case_3408
Take in charge ticket,2024-08-09 18:56:50,case_3408
Insert ticket,2024-08-15 09:03:52,case_3408
Resolve ticket,2024-08-16 11:11:58,case_3408
Closed,2024-09-09 08:49:32,case_3408
Assign seriousness,2024-08-01 07:35:18,case_3409
Take in charge ticket,2024-08-02 14:14:03,case_3409
Require upgrade,2024-08-12 20:47:03,case_3409
Create SW anomaly,2024-08-16 18:10:42,case_3409
Insert ticket,2024-08-19 08:51:33,case_3409
Insert ticket,2024-08-19 08:51:33,case_3409
Resolve ticket,2024-08-26 08:04:52,case_3409
Closed,2024-09-19 09:10:15,case_3409
Assign seriousness,2024-08-01 00:04:07,case_3410
Take in charge ticket,2024-08-08 10:57:32,case_3410
Require upgrade,2024-08-08 16:21:23,case_3410
Wait,2024-08-15 08:26:47,case_3410
Resolve SW anomaly,2024-08-19 18:11:58,case_3410
Insert ticket,2024-09-06 12:52:58,case_3410
Resolve ticket,2024-09-17 08:14:18,case_3410
Closed,2024-11-11 08:30:28,case_3410
Assign seriousness,2024-07-31 23:21:35,case_3411
Take in charge ticket,2024-08-02 11:38:54,case_3411
RESOLVED,2024-08-02 11:38:54,case_3411
RESOLVED,2024-08-02 11:38:54,case_3411
Resolve SW anomaly,2024-08-05 08:41:12,case_3411
Schedule intervention,2024-08-16 08:32:32,case_3411
Resolve ticket,2024-08-26 08:44:51,case_3411
Closed,2024-10-08 08:26:44,case_3411
Assign seriousness,2024-07-31 23:35:06,case_3412
Take in charge ticket,2024-08-05 20:53:56,case_3412
Create SW anomaly,2024-08-05 20:53:56,case_3412
RESOLVED,2024-08-06 08:54:34,case_3412
Insert ticket,2024-08-09 17:12:07,case_3412
Insert ticket,2024-08-15 10:04:28,case_3412
Resolve ticket,2024-08-20 08:12:02,case_3412
Closed,2024-09-09 17:35:31,case_3412
Assign seriousness,2024-07-31 23:14:03,case_3413
Take in charge ticket,2024-08-07 08:57:48,case_3413
Wait,2024-08-13 08:47:46,case_3413
Insert ticket,2024-08-13 08:47:46,case_3413
Require upgrade,2024-08-13 10:58:47,case_3413
Insert ticket,2024-08-30 08:48:54,case_3413
Resolve ticket,2024-09-02 12:59:19,case_3413
Closed,2024-10-23 15:16:54,case_3413
Assign seriousness,2024-07-31 23:32:10,case_3414
Take in charge ticket,2024-08-06 09:58:50,case_3414
Insert ticket,2024-08-12 08:18:08,case_3414
Require upgrade,2024-08-15 08:52:11,case_3414
Require upgrade,2024-08-20 14:50:23,case_3414
Insert ticket,2024-09-02 18:22:19,case_3414
Resolve ticket,2024-09-02 18:22:19,case_3414
Closed,2024-10-14 11:19:50,case_3414
Assign seriousness,2024-07-31 23:30:31,case_3415
Take in charge ticket,2024-08-08 08:38:10,case_3415
Wait,2024-08-14 20:05:50,case_3415
Resolve SW anomaly,2024-09-03 08:19:59,case_3415
Require upgrade,2024-09-12 15:18:38,case_3415
Insert ticket,2024-10-03 08:11:36,case_3415
Resolve ticket,2024-10-03 08:11:36,case_3415
Closed,2024-10-24 08:44:21,case_3415
Assign seriousness,2024-07-31 23:21:35,case_3416
Take in charge ticket,2024-08-01 08:21:35,case_3416
Schedule intervention,2024-08-05 08:29:59,case_3416
Resolve SW anomaly,2024-08-12 08:22:53,case_3416
Insert ticket,2024-08-26 12:10:34,case_3416
RESOLVED,2024-08-30 11:50:48,case_3416
Resolve ticket,2024-09-02 08:02:31,case_3416
Closed,2024-09-30 08:42:32,case_3416
Assign seriousness,2024-08-01 00:11:06,case_3417
Take in charge ticket,2024-08-01 12:15:46,case_3417
Resolve SW anomaly,2024-08-22 15:50:49,case_3417
VERIFIED,2024-08-30 08:38:48,case_3417
Insert ticket,2024-09-12 08:35:57,case_3417
Require upgrade,2024-09-20 20:26:33,case_3417
Resolve ticket,2024-10-04 08:18:09,case_3417
Closed,2024-11-13 14:14:45,case_3417
Assign seriousness,2024-07-31 23:41:03,case_3418
Take in charge ticket,2024-08-01 08:41:03,case_3418
Insert ticket,2024-08-12 12:06:42,case_3418
Schedule intervention,2024-08-20 11:54:21,case_3418
Create SW anomaly,2024-08-26 08:12:16,case_3418
Resolve SW anomaly,2024-08-26 08:13:38,case_3418
Resolve ticket,2024-09-20 12:50:15,case_3418
Closed,2024-10-30 13:47:13,case_3418
Assign seriousness,2024-07-31 23:04:21,case_3419
Take in charge ticket,2024-08-01 08:04:21,case_3419
Schedule intervention,2024-08-05 18:36:29,case_3419
Insert ticket,2024-08-12 18:00:52,case_3419
INVALID,2024-08-16 08:32:58,case_3419
Wait,2024-08-23 19:32:33,case_3419
Resolve ticket,2024-08-26 08:35:11,case_3419
Closed,2024-10-09 13:38:34,case_3419
Assign seriousness,2024-07-31 23:12:07,case_3420
Take in charge ticket,2024-08-08 18:43:43,case_3420
Wait,2024-08-16 13:41:32,case_3420
Require upgrade,2024-08-16 13:41:32,case_3420
VERIFIED,2024-08-28 17:43:48,case_3420
VERIFIED,2024-09-13 08:22:31,case_3420
Resolve ticket,2024-09-27 16:16:56,case_3420
Closed,2024-10-17 14:41:36,case_3420
Assign seriousness,2024-08-01 02:37:18,case_3421
Take in charge ticket,2024-08-06 08:15:31,case_3421
RESOLVED,2024-08-09 08:50:45,case_3421
Insert ticket,2024-08-15 11:14:20,case_3421
INVALID,2024-08-26 09:11:40,case_3421
Wait,2024-09-02 20:11:15,case_3421
Resolve ticket,2024-09-24 11:03:05,case_3421
Closed,2024-10-28 17:12:57,case_3421
Assign seriousness,2024-08-01 02:09:50,case_3422
Take in charge ticket,2024-08-08 08:27:42,case_3422
Insert ticket,2024-08-19 14:53:38,case_3422
Insert ticket,2024-08-23 14:42:38,case_3422
Insert ticket,2024-08-26 17:00:14,case_3422
Insert ticket,2024-08-26 17:00:14,case_3422
Resolve ticket,2024-08-29 10:56:26,case_3422
Closed,2024-10-10 14:10:25,case_3422
Assign seriousness,2024-08-01 00:27:45,case_3423
Take in charge ticket,2024-08-09 08:12:13,case_3423
Resolve SW anomaly,2024-08-30 11:47:16,case_3423
Insert ticket,2024-09-09 18:48:24,case_3423
Insert ticket,2024-09-09 18:48:24,case_3423
Wait,2024-09-11 08:16:34,case_3423
Resolve ticket,2024-09-17 19:17:10,case_3423
Closed,2024-10-16 15:21:53,case_3423
Assign seriousness,2024-07-31 23:36:20,case_3424
Take in charge ticket,2024-08-07 08:58:43,case_3424
Schedule intervention,2024-08-20 08:56:32,case_3424
Insert ticket,2024-08-26 12:00:22,case_3424
Schedule intervention,2024-08-28 17:47:46,case_3424
Insert ticket,2024-09-02 18:55:05,case_3424
Resolve ticket,2024-09-06 08:43:22,case_3424
Closed,2024-09-30 08:03:24,case_3424
Assign seriousness,2024-08-01 02:17:55,case_3425
Take in charge ticket,2024-08-05 09:04:12,case_3425
Create SW anomaly,2024-08-09 08:52:28,case_3425
Wait,2024-08-14 09:25:48,case_3425
Insert ticket,2024-08-26 08:43:02,case_3425
Wait,2024-09-02 08:38:59,case_3425
Resolve ticket,2024-09-02 08:38:59,case_3425
Closed,2024-10-14 08:29:15,case_3425
Assign seriousness,2024-07-31 23:49:27,case_3426
Take in charge ticket,2024-08-01 08:49:27,case_3426
Schedule intervention,2024-08-01 08:49:27,case_3426
Create SW anomaly,2024-08-06 08:39:29,case_3426
Insert ticket,2024-08-12 08:58:24,case_3426
RESOLVED,2024-08-14 14:13:54,case_3426
Resolve ticket,2024-08-14 14:13:54,case_3426
Closed,2024-09-23 16:27:37,case_3426
Assign seriousness,2024-08-01 01:08:21,case_3427
Take in charge ticket,2024-08-01 08:08:21,case_3427
Wait,2024-08-05 08:34:35,case_3427
Insert ticket,2024-08-14 08:00:32,case_3427
Insert ticket,2024-08-20 18:01:22,case_3427
Insert ticket,2024-08-30 13:30:45,case_3427
Resolve ticket,2024-08-30 13:30:45,case_3427
Closed,2024-10-01 10:44:31,case_3427
Assign seriousness,2024-08-01 05:50:05,case_3428
Take in charge ticket,2024-08-02 08:48:58,case_3428
Require upgrade,2024-08-09 14:10:20,case_3428
Insert ticket,2024-08-26 09:51:24,case_3428
Wait,2024-08-28 08:17:53,case_3428
Wait,2024-08-29 08:27:13,case_3428
Resolve ticket,2024-08-29 08:27:13,case_3428
Closed,2024-10-14 09:52:14,case_3428
Assign seriousness,2024-08-01 02:24:08,case_3429
Take in charge ticket,2024-08-06 08:09:34,case_3429
Schedule intervention,2024-08-14 08:56:00,case_3429
Wait,2024-08-19 09:47:45,case_3429
Resolve SW anomaly,2024-08-21 08:03:38,case_3429
Create SW anomaly,2024-08-28 16:23:46,case_3429
Resolve ticket,2024-09-18 11:20:57,case_3429
Closed,2024-10-08 19:16:53,case_3429
Assign seriousness,2024-08-01 05:48:17,case_3430
Take in charge ticket,2024-08-12 16:48:51,case_3430
VERIFIED,2024-08-20 11:33:16,case_3430
Create SW anomaly,2024-09-04 08:44:14,case_3430
Wait,2024-09-04 20:02:00,case_3430
Insert ticket,2024-09-04 20:02:00,case_3430
Resolve ticket,2024-09-10 19:32:35,case_3430
Closed,2024-10-31 08:31:30,case_3430
Assign seriousness,2024-08-01 00:27:39,case_3431
Take in charge ticket,2024-08-01 08:23:51,case_3431
Insert ticket,2024-08-02 08:34:24,case_3431
Insert ticket,2024-08-02 08:34:24,case_3431
Wait,2024-08-02 08:34:24,case_3431
Insert ticket,2024-08-08 11:06:29,case_3431
Resolve ticket,2024-08-19 13:59:56,case_3431
Closed,2024-09-30 08:01:18,case_3431
Assign seriousness,2024-08-01 02:31:33,case_3432
Take in charge ticket,2024-08-05 10:22:37,case_3432
RESOLVED,2024-08-09 08:56:21,case_3432
Insert ticket,2024-08-12 08:18:08,case_3432
Insert ticket,2024-08-20 17:36:07,case_3432
Schedule intervention,2024-08-26 13:20:56,case_3432
Resolve ticket,2024-09-04 08:01:16,case_3432
Closed,2024-09-30 08:49:08,case_3432
Assign seriousness,2024-08-01 00:00:59,case_3433
Take in charge ticket,2024-08-01 08:00:59,case_3433
Require upgrade,2024-08-05 12:21:36,case_3433
Schedule intervention,2024-08-21 16:28:07,case_3433
Insert ticket,2024-08-26 18:21:39,case_3433
RESOLVED,2024-08-29 12:52:03,case_3433
Resolve ticket,2024-09-03 18:37:05,case_3433
Closed,2024-09-30 08:58:41,case_3433
Assign seriousness,2024-08-01 11:26:56,case_3434
Take in charge ticket,2024-08-14 14:47:36,case_3434
Insert ticket,2024-08-19 08:31:27,case_3434
Insert ticket,2024-08-22 18:07:47,case_3434
Resolve SW anomaly,2024-08-26 18:03:27,case_3434
Resolve SW anomaly,2024-08-27 15:47:28,case_3434
Resolve ticket,2024-09-23 11:30:15,case_3434
Closed,2024-10-31 08:19:05,case_3434
Assign seriousness,2024-08-01 01:05:21,case_3435
Take in charge ticket,2024-08-01 08:05:21,case_3435
VERIFIED,2024-08-02 08:48:11,case_3435
Insert ticket,2024-08-20 17:32:21,case_3435
Resolve SW anomaly,2024-08-22 08:01:47,case_3435
Insert ticket,2024-09-05 08:53:15,case_3435
Resolve ticket,2024-09-05 08:53:15,case_3435
Closed,2024-10-04 14:19:23,case_3435
Assign seriousness,2024-07-31 23:25:48,case_3436
Take in charge ticket,2024-08-02 20:38:30,case_3436
Create SW anomaly,2024-08-06 18:45:00,case_3436
Require upgrade,2024-08-06 18:45:00,case_3436
Insert ticket,2024-08-21 09:48:35,case_3436
INVALID,2024-08-21 09:48:35,case_3436
Resolve ticket,2024-08-28 20:48:11,case_3436
Closed,2024-09-18 08:42:29,case_3436
Assign seriousness,2024-08-01 02:40:53,case_3437
Take in charge ticket,2024-08-01 08:40:53,case_3437
Require upgrade,2024-08-05 16:00:49,case_3437
INVALID,2024-08-15 13:17:52,case_3437
Insert ticket,2024-08-23 08:17:28,case_3437
Insert ticket,2024-08-23 08:17:28,case_3437
Resolve ticket,2024-08-23 08:17:28,case_3437
Closed,2024-10-07 18:09:38,case_3437
Assign seriousness,2024-07-31 23:11:56,case_3438
Take in charge ticket,2024-08-01 08:11:56,case_3438
VERIFIED,2024-08-06 08:51:14,case_3438
VERIFIED,2024-08-21 20:44:31,case_3438
Insert ticket,2024-09-04 08:49:32,case_3438
Insert ticket,2024-09-04 08:49:32,case_3438
Resolve ticket,2024-09-09 08:53:27,case_3438
Closed,2024-10-25 08:50:23,case_3438
Assign seriousness,2024-07-31 23:35:03,case_3439
Take in charge ticket,2024-08-01 08:35:03,case_3439
RESOLVED,2024-08-06 08:57:25,case_3439
Insert ticket,2024-08-06 08:57:25,case_3439
Require upgrade,2024-08-08 08:42:06,case_3439
INVALID,2024-08-22 11:26:31,case_3439
Resolve ticket,2024-08-30 08:26:07,case_3439
Closed,2024-09-26 12:03:08,case_3439
Assign seriousness,2024-07-31 23:12:14,case_3440
Take in charge ticket,2024-08-01 08:12:14,case_3440
Insert ticket,2024-08-05 08:34:02,case_3440
Create SW anomaly,2024-08-12 08:45:19,case_3440
Create SW anomaly,2024-08-12 09:50:23,case_3440
Insert ticket,2024-08-12 09:50:23,case_3440
Resolve ticket,2024-08-14 19:59:20,case_3440
Closed,2024-09-19 15:28:34,case_3440
Assign seriousness,2024-08-01 11:29:17,case_3441
Take in charge ticket,2024-08-05 12:06:38,case_3441
Create SW anomaly,2024-08-05 12:06:38,case_3441
Insert ticket,2024-08-12 15:41:24,case_3441
VERIFIED,2024-08-21 11:19:35,case_3441
Require upgrade,2024-09-05 08:11:17,case_3441
Resolve ticket,2024-09-05 17:06:33,case_3441
Closed,2024-10-02 08:57:37,case_3441
Assign seriousness,2024-07-31 23:29:23,case_3442
Take in charge ticket,2024-08-13 14:02:39,case_3442
Insert ticket,2024-08-22 14:23:45,case_3442
Insert ticket,2024-08-28 08:05:01,case_3442
Insert ticket,2024-09-02 17:59:06,case_3442
INVALID,2024-09-03 08:22:07,case_3442
Resolve ticket,2024-09-10 19:21:42,case_3442
Closed,2024-10-14 09:26:37,case_3442
Assign seriousness,2024-08-01 00:10:18,case_3443
Take in charge ticket,2024-08-06 17:11:15,case_3443
Wait,2024-08-19 08:47:52,case_3443
Wait,2024-08-29 18:39:16,case_3443
Require upgrade,2024-08-29 18:39:16,case_3443
Schedule intervention,2024-09-13 15:06:59,case_3443
Resolve ticket,2024-09-23 08:36:01,case_3443
Closed,2024-11-04 08:22:47,case_3443
Assign seriousness,2024-08-01 00:53:34,case_3444
Take in charge ticket,2024-08-01 08:53:34,case_3444
Wait,2024-08-20 08:16:02,case_3444
RESOLVED,2024-08-20 08:16:02,case_3444
Wait,2024-08-21 08:10:25,case_3444
Resolve SW anomaly,2024-08-30 08:38:48,case_3444
Resolve ticket,2024-10-07 08:05:38,case_3444
Closed,2024-10-30 08:12:31,case_3444
Assign seriousness,2024-07-31 23:45:15,case_3445
Take in charge ticket,2024-08-02 08:09:39,case_3445
INVALID,2024-08-12 08:27:05,case_3445
Resolve SW anomaly,2024-08-19 19:26:40,case_3445
RESOLVED,2024-08-29 20:25:54,case_3445
Wait,2024-09-02 18:05:28,case_3445
Resolve ticket,2024-09-16 11:08:13,case_3445
Closed,2024-10-31 08:30:43,case_3445
Assign seriousness,2024-08-01 00:16:26,case_3446
Take in charge ticket,2024-08-12 08:55:39,case_3446
Require upgrade,2024-08-19 08:44:12,case_3446
Wait,2024-09-03 11:31:26,case_3446
Wait,2024-09-09 08:35:37,case_3446
Insert ticket,2024-09-20 09:03:39,case_3446
Resolve ticket,2024-09-23 15:34:21,case_3446
Closed,2024-10-28 08:22:08,case_3446
Assign seriousness,2024-08-01 00:04:59,case_3447
Take in charge ticket,2024-08-12 08:52:17,case_3447
Create SW anomaly,2024-08-20 20:13:10,case_3447
Insert ticket,2024-08-20 20:13:10,case_3447
INVALID,2024-08-26 08:37:34,case_3447
Insert ticket,2024-09-02 19:37:09,case_3447
Resolve ticket,2024-09-04 16:50:26,case_3447
Closed,2024-10-14 08:51:29,case_3447
Assign seriousness,2024-07-31 23:49:15,case_3448
Take in charge ticket,2024-08-07 09:05:46,case_3448
Insert ticket,2024-08-12 08:05:26,case_3448
Wait,2024-08-12 08:05:26,case_3448
Wait,2024-08-12 08:05:26,case_3448
Require upgrade,2024-08-26 16:15:28,case_3448
Resolve ticket,2024-08-26 16:15:28,case_3448
Closed,2024-10-14 08:43:28,case_3448
Assign seriousness,2024-07-31 23:59:49,case_3449
Take in charge ticket,2024-08-06 13:10:04,case_3449
Require upgrade,2024-08-19 09:52:33,case_3449
Insert ticket,2024-09-02 14:52:50,case_3449
Insert ticket,2024-09-02 14:52:50,case_3449
Insert ticket,2024-09-09 08:30:19,case_3449
Resolve ticket,2024-09-17 08:53:41,case_3449
Closed,2024-10-30 16:34:42,case_3449
Assign seriousness,2024-07-31 23:54:14,case_3450
Take in charge ticket,2024-08-01 08:54:14,case_3450
Require upgrade,2024-08-12 17:53:50,case_3450
RESOLVED,2024-08-22 08:37:22,case_3450
Resolve SW anomaly,2024-08-23 15:39:19,case_3450
Insert ticket,2024-09-02 08:45:21,case_3450
